,,,,,
"Czwartek,
20 lip 20 dane archiwalne ","czyste niebo","20°C 19°C","1021.92 hPa","22km/h,
wschodni","0mm"
"Piątek,
21 lip 21 dane archiwalne ","umiarkowane opady deszczu","19°C 14°C","1021.75 hPa","17.5km/h,
wschodni","7mm"
"Sobota,
22 lip 22 dane archiwalne ","czyste niebo","19°C 18°C","1027.28 hPa","22.5km/h,
północ.-wsch.","0mm"
"Niedziela,
23 lip 23 dane archiwalne ","silne opady deszczu","20°C 17°C","1022.39 hPa","23.5km/h,
wschodni","16mm"
"Poniedziałek,
24 lip 24 dane archiwalne ","kilka chmur","20°C 17°C","1018.53 hPa","19.5km/h,
północny","0mm"
"Wtorek,
25 lip 25 dane archiwalne ","słabe opady deszczu","19°C 16°C","1012.94 hPa","24.5km/h,
północ.-wsch.","1mm"
"Środa,
26 lip 26 dane archiwalne ","umiarkowane opady deszczu","19°C 18°C","1008.61 hPa","26.25km/h,
północ.-wsch.","8mm"
"Czwartek,
27 lip 27 dane archiwalne ","słabe opady deszczu","18°C 15°C","1013.04 hPa","22.75km/h,
północ.-zach.","0mm"
"Piątek,
28 lip 28 dane archiwalne ","słabe opady deszczu","17°C 16°C","1017.49 hPa","10.5km/h,
północny","1mm"
"Sobota,
29 lip 29 dane archiwalne ","całkowite zachmurzenie","21°C 20°C","1022.52 hPa","15.5km/h,
połud.-zach.","0mm"
"Niedziela,
30 lip 30 dane archiwalne ","czyste niebo","29°C 24°C","1018.93 hPa","19.75km/h,
południowy","0mm"
"Poniedziałek,
31 lip 31 dane archiwalne ","słabe opady deszczu","23°C 20°C","1025.77 hPa","8.75km/h,
zachodni","0mm"
"Wtorek,
01 sie 01 dane archiwalne ","słabe opady deszczu","25°C 22°C","1023.76 hPa","4.5km/h,
południowy","1mm"
"Środa,
02 sie 02 dane archiwalne ","czyste niebo","23°C 19°C","1026.37 hPa","18.75km/h,
zachodni","0mm"
"Czwartek,
03 sie 03 dane archiwalne ","umiarkowane opady deszczu","20°C 19°C","1018.31 hPa","15.75km/h,
południowy","11mm"
"Piątek,
04 sie 04 dane archiwalne ","całkowite zachmurzenie","22°C 19°C","1016.5 hPa","34km/h,
zachodni","0mm"
"Sobota,
05 sie 05 dane archiwalne ","słabe opady deszczu","21°C 18°C","1020.11 hPa","26.75km/h,
zachodni","1mm"
"Niedziela,
06 sie 06 dane archiwalne ","dużo chmur","18°C 17°C","1027.43 hPa","32km/h,
zachodni","0mm"
"Poniedziałek,
07 sie 07 dane archiwalne ","czyste niebo","19°C 16°C","1031.61 hPa","15.75km/h,
północ.-zach.","0mm"
"Wtorek,
08 sie 08 dane archiwalne ","mało chmur","23°C 21°C","1028.22 hPa","24.5km/h,
połud.-wsch.","0mm"
"Środa,
09 sie 09 dane archiwalne ","mało chmur","25°C 22°C","1026.15 hPa","0km/h,
północny","0mm"
"Czwartek,
10 sie 10 dane archiwalne ","umiarkowane opady deszczu","22°C 17°C","1025.67 hPa","21km/h,
północny","9mm"
"Piątek,
11 sie 11 dane archiwalne ","kilka chmur","23°C 22°C","1021.45 hPa","18km/h,
wschodni","0mm"
"Sobota,
12 sie 12 dane archiwalne ","słabe opady deszczu","18°C 15°C","1018.67 hPa","34.75km/h,
połud.-zach.","0mm"
"Niedziela,
13 sie 13 dane archiwalne ","słabe opady deszczu","19°C 17°C","1025.89 hPa","30km/h,
zachodni","0mm"
"Poniedziałek,
14 sie 14 dane archiwalne ","mało chmur","18°C 16°C","1034.48 hPa","10km/h,
północny","0mm"
"Wtorek,
15 sie 15 dane archiwalne ","kilka chmur","21°C 19°C","1031.92 hPa","16km/h,
połud.-wsch.","0mm"
"Środa,
16 sie 16 dane archiwalne ","silne opady deszczu","18°C 16°C","1028.01 hPa","12.25km/h,
zachodni","14mm"
"Czwartek,
17 sie 17 dane archiwalne ","dużo chmur","21°C 20°C","1028.3 hPa","9km/h,
wschodni","0mm"
"Piątek,
18 sie 18 dane archiwalne ","słabe opady deszczu","22°C 19°C","1022.39 hPa","7.25km/h,
północ.-wsch.","2mm"
"Sobota,
19 sie 19 dane archiwalne ","słabe opady deszczu","20°C 18°C","1024.75 hPa","21.25km/h,
zachodni","0mm"
"Niedziela,
20 sie 20 dane archiwalne ","dużo chmur","19°C 17°C","1026.39 hPa","15.25km/h,
zachodni","0mm"
"Poniedziałek,
21 sie 21 dane archiwalne ","słabe opady deszczu","16°C 15°C","1023.9 hPa","13.25km/h,
zachodni","0mm"
"Wtorek,
22 sie 22 dane archiwalne ","słabe opady deszczu","17°C 13°C","1024.51 hPa","12.75km/h,
północny","0mm"
"Środa,
23 sie 23 dane archiwalne ","czyste niebo","17°C 15°C","1025.32 hPa","21.5km/h,
północ.-zach.","0mm"
"Czwartek,
24 sie 24 dane archiwalne ","czyste niebo","19°C 17°C","1022.57 hPa","6.5km/h,
zachodni","0mm"
"Piątek,
25 sie 25 dane archiwalne ","kilka chmur","19°C 17°C","1023.46 hPa","36km/h,
zachodni","0mm"
"Sobota,
26 sie 26 dane archiwalne ","całkowite zachmurzenie","19°C 16°C","1025.75 hPa","7km/h,
północ.-zach.","0mm"
"Niedziela,
27 sie 27 dane archiwalne ","umiarkowane opady deszczu","16°C 15°C","1021.62 hPa","27.25km/h,
północ.-zach.","6mm"
"Poniedziałek,
28 sie 28 dane archiwalne ","czyste niebo","16°C 14°C","1029.07 hPa","14km/h,
północny","0mm"
"Wtorek,
29 sie 29 dane archiwalne ","czyste niebo","20°C 18°C","1026.18 hPa","14.25km/h,
południowy","0mm"
"Środa,
30 sie 30 dane archiwalne ","czyste niebo","24°C 20°C","1021.64 hPa","19.5km/h,
południowy","0mm"
"Czwartek,
31 sie 31 dane archiwalne ","umiarkowane opady deszczu","25°C 19°C","1018.36 hPa","15.75km/h,
połud.-zach.","4mm"
